ID_Pedido,Data_Pedido,Produto,Categoria,UF,Estado,Regiao,Canal_Venda,Status_Pedido,Quantidade,Preco_Unitario,Desconto,Frete,Valor_Total
1348,2023-05-05,Panela de Pressão Tramontina,Casa e Cozinha,GO,Goiás,Centro-Oeste,Site,Cancelado,3,194.48,0.07,69.41,542.6
1349,2023-11-27,Mouse Gamer Logitech,Eletrônicos,SC,Santa Catarina,Sul,Marketplace,Entregue,1,181.11,0.12,19.71,159.38
1350,2024-01-13,Mouse Gamer Logitech,Eletrônicos,AM,Amazonas,Norte,Marketplace,Cancelado,2,178.42,0.03,73.16,346.13
1351,2023-11-08,Mouse Gamer Logitech,Eletrônicos,ES,Espírito Santo,Sudeste,Marketplace,Entregue,1,182.89,0.12,17.76,160.94
1352,2024-04-16,Notebook Dell Inspiron,Eletrônicos,PR,Paraná,Sul,App Mobile,Devolvido,4,3210.26,0.03,19.64,12455.81
1353,2024-04-02,Notebook Dell Inspiron,Eletrônicos,MG,Minas Gerais,Sudeste,App Mobile,Entregue,5,3750.75,0.14,38.93,16128.23
1354,2023-11-26,Livro Clean Code,Livros,RJ,Rio de Janeiro,Sudeste,Marketplace,Devolvido,2,89.4,0.1,78.34,160.92
1355,2024-07-25,Multivitamínico,Suplementos,AM,Amazonas,Norte,App Mobile,Entregue,1,82.34,0.04,15.8,79.05
1356,2024-11-17,Mouse Gamer Logitech,Eletrônicos,DF,Distrito Federal,Centro-Oeste,Site,Entregue,1,173.67,0.07,24.87,161.51
1357,2024-06-24,Camiseta Básica,Vestuário,PE,Pernambuco,Nordeste,App Mobile,Entregue,4,43.72,0.03,51.34,169.63
1358,2023-05-14,Aspirador Philco,Casa e Cozinha,DF,Distrito Federal,Centro-Oeste,App Mobile,Entregue,4,354.74,0.13,17.4,1234.5
1359,2023-07-12,Camiseta Básica,Vestuário,ES,Espírito Santo,Sudeste,App Mobile,Cancelado,4,53.24,0.08,64.6,195.92
1360,2024-04-17,Notebook Dell Inspiron,Eletrônicos,PR,Paraná,Sul,App Mobile,Entregue,3,3806.47,0.09,17.14,10391.66
1361,2024-05-02,Teclado Mecânico,Eletrônicos,RJ,Rio de Janeiro,Sudeste,Marketplace,Entregue,2,333.03,0.07,28.67,619.44
1362,2023-08-06,Livro Clean Code,Livros,CE,Ceará,Nordeste,App Mobile,Entregue,3,79.07,0.08,34.81,218.23
1363,2023-02-20,Fone Bluetooth JBL,Eletrônicos,BA,Bahia,Nordeste,Marketplace,Cancelado,5,279.94,0.07,35.88,1301.72
1364,2024-06-26,Livro Clean Code,Livros,BA,Bahia,Nordeste,Marketplace,Cancelado,2,83.02,0.06,51.58,156.08
1365,2023-08-13,Livro Python para Iniciantes,Livros,PE,Pernambuco,Nordeste,Marketplace,Cancelado,1,81.52,0.1,77.13,73.37
1366,2024-09-27,Notebook Dell Inspiron,Eletrônicos,SP,São Paulo,Sudeste,Site,Devolvido,3,3183.01,0.08,29.28,8785.11
1367,2023-10-02,Whey Protein 1kg,Suplementos,AM,Amazonas,Norte,App Mobile,Cancelado,4,139.96,0.11,71.57,498.26
1368,2023-01-04,Panela de Pressão Tramontina,Casa e Cozinha,RS,Rio Grande do Sul,Sul,Site,Entregue,3,191.65,0.11,30.16,511.71
1369,2023-06-24,Notebook Dell Inspiron,Eletrônicos,MG,Minas Gerais,Sudeste,Marketplace,Devolvido,4,3620.67,0.13,58.16,12599.93
1370,2024-11-13,Tênis Nike Air Max,Calçados,MT,Mato Grosso,Centro-Oeste,Site,Entregue,2,419.77,0.07,77.36,780.77
1371,2023-01-10,Panela de Pressão Tramontina,Casa e Cozinha,BA,Bahia,Nordeste,App Mobile,Entregue,2,207.67,0.13,21.95,361.35
1372,2023-01-18,Livro Python para Iniciantes,Livros,SC,Santa Catarina,Sul,App Mobile,Devolvido,1,77.67,0.04,17.66,74.56
1373,2023-04-13,Livro Python para Iniciantes,Livros,MT,Mato Grosso,Centro-Oeste,App Mobile,Entregue,5,77.97,0.11,64.27,346.97
1374,2024-11-10,Calça Jeans Masculina,Vestuário,PA,Pará,Norte,Marketplace,Entregue,4,126.35,0.05,48.2,480.13
1375,2024-06-14,Panela de Pressão Tramontina,Casa e Cozinha,PR,Paraná,Sul,App Mobile,Cancelado,1,200.71,0.05,33.36,190.67
1376,2023-06-01,Multivitamínico,Suplementos,MT,Mato Grosso,Centro-Oeste,Marketplace,Cancelado,1,82.48,0.08,54.79,75.88
1377,2024-03-17,Sandália Havaianas,Calçados,DF,Distrito Federal,Centro-Oeste,Site,Entregue,3,58.37,0.04,61.87,168.11
1378,2023-10-08,Tênis Nike Air Max,Calçados,RS,Rio Grande do Sul,Sul,Marketplace,Entregue,2,485.96,0.06,17.56,913.6
1379,2024-11-26,Teclado Mecânico,Eletrônicos,MT,Mato Grosso,Centro-Oeste,Marketplace,Devolvido,4,427.66,0.13,22.25,1488.26
1380,2023-02-12,Tênis Nike Air Max,Calçados,ES,Espírito Santo,Sudeste,App Mobile,Cancelado,5,429.35,0.15,31.65,1824.74
1381,2023-12-22,Livro Python para Iniciantes,Livros,CE,Ceará,Nordeste,Marketplace,Entregue,5,70.37,0.12,49.67,309.63
1382,2024-09-30,Calça Jeans Masculina,Vestuário,RJ,Rio de Janeiro,Sudeste,Site,Cancelado,2,125.56,0.02,77.67,246.1
1383,2023-02-11,Aspirador Philco,Casa e Cozinha,MT,Mato Grosso,Centro-Oeste,Site,Entregue,4,322.63,0.12,11.09,1135.66
1384,2023-01-01,Camiseta Básica,Vestuário,PR,Paraná,Sul,Marketplace,Entregue,1,48.51,0.0,34.66,48.51
1385,2024-07-28,Smartphone Samsung Galaxy,Eletrônicos,PR,Paraná,Sul,Site,Entregue,3,1360.11,0.08,77.1,3753.9
1386,2023-03-24,Fone Bluetooth JBL,Eletrônicos,RJ,Rio de Janeiro,Sudeste,Marketplace,Entregue,2,329.58,0.03,50.97,639.39
1387,2024-02-13,Calça Jeans Masculina,Vestuário,RS,Rio Grande do Sul,Sul,Site,Cancelado,3,118.49,0.1,37.04,319.92
1388,2023-11-27,Teclado Mecânico,Eletrônicos,RJ,Rio de Janeiro,Sudeste,App Mobile,Entregue,5,361.7,0.08,57.52,1663.82
1389,2023-03-29,Multivitamínico,Suplementos,GO,Goiás,Centro-Oeste,Site,Entregue,3,79.46,0.08,31.07,219.31
1390,2023-04-09,Calça Jeans Masculina,Vestuário,GO,Goiás,Centro-Oeste,Marketplace,Cancelado,5,116.37,0.12,68.37,512.03
1391,2024-03-13,Fone Bluetooth JBL,Eletrônicos,CE,Ceará,Nordeste,App Mobile,Entregue,5,325.01,0.11,42.79,1446.29
1392,2023-04-01,Panela de Pressão Tramontina,Casa e Cozinha,BA,Bahia,Nordeste,App Mobile,Cancelado,1,204.74,0.0,63.67,204.74
1393,2024-08-02,Multivitamínico,Suplementos,MG,Minas Gerais,Sudeste,Marketplace,Entregue,2,89.46,0.06,53.46,168.18
1394,2024-06-14,Teclado Mecânico,Eletrônicos,PR,Paraná,Sul,Site,Cancelado,2,370.69,0.0,66.52,741.38
1395,2024-08-31,Panela de Pressão Tramontina,Casa e Cozinha,DF,Distrito Federal,Centro-Oeste,Site,Entregue,1,174.24,0.15,17.49,148.1
1396,2024-08-21,Notebook Dell Inspiron,Eletrônicos,DF,Distrito Federal,Centro-Oeste,App Mobile,Devolvido,4,3578.25,0.13,18.5,12452.31
1397,2023-05-20,Livro Clean Code,Livros,CE,Ceará,Nordeste,Marketplace,Entregue,2,88.02,0.08,77.71,161.96
1398,2024-05-11,Camiseta Básica,Vestuário,ES,Espírito Santo,Sudeste,Marketplace,Entregue,3,50.25,0.11,75.56,134.17
1399,2023-04-10,Livro Python para Iniciantes,Livros,AM,Amazonas,Norte,Site,Entregue,1,67.92,0.09,18.47,61.81
1400,2023-05-05,Camiseta Básica,Vestuário,RS,Rio Grande do Sul,Sul,Site,Cancelado,1,52.8,0.07,13.9,49.1
1401,2024-11-28,Calça Jeans Masculina,Vestuário,BA,Bahia,Nordeste,App Mobile,Entregue,2,137.75,0.08,67.52,253.46
1402,2024-11-04,Panela de Pressão Tramontina,Casa e Cozinha,DF,Distrito Federal,Centro-Oeste,Marketplace,Devolvido,1,181.94,0.1,22.94,163.75
1403,2024-08-25,Camiseta Básica,Vestuário,MG,Minas Gerais,Sudeste,Marketplace,Devolvido,2,48.36,0.04,56.73,92.85
1404,2024-03-11,Panela de Pressão Tramontina,Casa e Cozinha,SC,Santa Catarina,Sul,Marketplace,Entregue,4,179.73,0.12,42.48,632.65
1405,2024-10-22,Fone Bluetooth JBL,Eletrônicos,SP,São Paulo,Sudeste,App Mobile,Cancelado,1,297.22,0.0,31.19,297.22
1406,2024-04-24,Livro Clean Code,Livros,ES,Espírito Santo,Sudeste,Marketplace,Devolvido,4,77.37,0.14,77.4,266.15
1407,2024-05-30,Teclado Mecânico,Eletrônicos,AM,Amazonas,Norte,App Mobile,Entregue,1,427.11,0.05,69.91,405.75
1408,2024-11-02,Camiseta Básica,Vestuário,SC,Santa Catarina,Sul,Marketplace,Devolvido,4,48.82,0.03,20.6,189.42
1409,2024-02-08,Whey Protein 1kg,Suplementos,GO,Goiás,Centro-Oeste,App Mobile,Cancelado,2,147.04,0.11,31.21,261.73
1410,2024-12-26,Notebook Dell Inspiron,Eletrônicos,ES,Espírito Santo,Sudeste,Marketplace,Cancelado,4,3816.14,0.09,22.63,13890.75
1411,2023-12-23,Teclado Mecânico,Eletrônicos,CE,Ceará,Nordeste,Marketplace,Devolvido,3,344.03,0.05,76.86,980.49
1412,2024-11-12,Livro Python para Iniciantes,Livros,GO,Goiás,Centro-Oeste,App Mobile,Entregue,1,68.5,0.11,26.22,60.97
1413,2023-08-31,Notebook Dell Inspiron,Eletrônicos,PE,Pernambuco,Nordeste,Marketplace,Cancelado,3,3638.88,0.15,66.6,9279.14
1414,2023-02-08,Notebook Dell Inspiron,Eletrônicos,ES,Espírito Santo,Sudeste,Site,Cancelado,4,3781.0,0.01,27.53,14972.76
1415,2023-11-25,Mouse Gamer Logitech,Eletrônicos,AM,Amazonas,Norte,Site,Cancelado,3,200.23,0.13,74.65,522.6
1416,2023-09-16,Notebook Dell Inspiron,Eletrônicos,AM,Amazonas,Norte,App Mobile,Cancelado,2,3839.16,0.09,23.98,6987.27
1417,2023-07-16,Panela de Pressão Tramontina,Casa e Cozinha,PE,Pernambuco,Nordeste,Marketplace,Entregue,2,170.97,0.02,66.97,335.1
1418,2024-02-22,Notebook Dell Inspiron,Eletrônicos,GO,Goiás,Centro-Oeste,Site,Entregue,2,3003.23,0.02,10.37,5886.33
1419,2024-06-24,Livro Python para Iniciantes,Livros,CE,Ceará,Nordeste,Site,Entregue,2,81.55,0.14,60.98,140.27
1420,2023-05-22,Panela de Pressão Tramontina,Casa e Cozinha,RS,Rio Grande do Sul,Sul,Site,Devolvido,4,185.19,0.05,72.98,703.72
1421,2024-06-13,Multivitamínico,Suplementos,RJ,Rio de Janeiro,Sudeste,App Mobile,Cancelado,4,96.06,0.09,18.9,349.66
1422,2023-10-24,Calça Jeans Masculina,Vestuário,RJ,Rio de Janeiro,Sudeste,Site,Cancelado,2,112.09,0.08,11.58,206.25
1423,2023-03-18,Teclado Mecânico,Eletrônicos,DF,Distrito Federal,Centro-Oeste,App Mobile,Cancelado,3,338.04,0.13,77.77,882.28
1424,2024-12-15,Aspirador Philco,Casa e Cozinha,GO,Goiás,Centro-Oeste,Site,Devolvido,5,341.16,0.06,13.97,1603.45
1425,2023-07-25,Teclado Mecânico,Eletrônicos,RJ,Rio de Janeiro,Sudeste,Marketplace,Cancelado,3,395.09,0.0,39.5,1185.27
1426,2024-11-10,Tênis Nike Air Max,Calçados,ES,Espírito Santo,Sudeste,Site,Entregue,2,443.95,0.11,74.69,790.23
1427,2024-12-20,Teclado Mecânico,Eletrônicos,ES,Espírito Santo,Sudeste,Site,Entregue,4,338.52,0.14,73.3,1164.51
1428,2023-03-24,Mouse Gamer Logitech,Eletrônicos,PA,Pará,Norte,Site,Entregue,1,217.39,0.09,52.87,197.82
1429,2023-08-19,Teclado Mecânico,Eletrônicos,CE,Ceará,Nordeste,App Mobile,Entregue,3,401.92,0.02,44.76,1181.64
1430,2023-02-26,Livro Clean Code,Livros,SC,Santa Catarina,Sul,App Mobile,Cancelado,3,93.98,0.13,25.94,245.29
1431,2024-07-19,Smartphone Samsung Galaxy,Eletrônicos,PA,Pará,Norte,Site,Devolvido,5,1384.49,0.1,61.65,6230.2
1432,2024-03-24,Panela de Pressão Tramontina,Casa e Cozinha,SP,São Paulo,Sudeste,App Mobile,Cancelado,2,181.82,0.06,19.64,341.82
1433,2023-08-26,Notebook Dell Inspiron,Eletrônicos,ES,Espírito Santo,Sudeste,Marketplace,Entregue,3,3143.54,0.07,14.05,8770.48
1434,2024-08-04,Notebook Dell Inspiron,Eletrônicos,GO,Goiás,Centro-Oeste,Site,Entregue,4,3628.0,0.13,65.52,12625.44
1435,2023-02-14,Smartphone Samsung Galaxy,Eletrônicos,PA,Pará,Norte,Site,Entregue,1,1129.81,0.02,22.64,1107.21
1436,2024-11-03,Tênis Nike Air Max,Calçados,SC,Santa Catarina,Sul,Marketplace,Entregue,3,397.0,0.06,56.03,1119.54
1437,2023-08-14,Notebook Dell Inspiron,Eletrônicos,RJ,Rio de Janeiro,Sudeste,App Mobile,Devolvido,2,3407.09,0.11,34.99,6064.62
1438,2023-10-01,Panela de Pressão Tramontina,Casa e Cozinha,AM,Amazonas,Norte,App Mobile,Entregue,5,175.31,0.1,46.88,788.89
1439,2024-09-28,Tênis Nike Air Max,Calçados,AM,Amazonas,Norte,Marketplace,Devolvido,1,388.49,0.14,59.39,334.1
1440,2024-07-20,Panela de Pressão Tramontina,Casa e Cozinha,PR,Paraná,Sul,Site,Entregue,2,201.36,0.08,31.35,370.5
1441,2024-04-09,Camiseta Básica,Vestuário,RJ,Rio de Janeiro,Sudeste,App Mobile,Entregue,1,54.61,0.1,55.49,49.15
1442,2023-03-28,Notebook Dell Inspiron,Eletrônicos,SP,São Paulo,Sudeste,App Mobile,Entregue,3,3217.3,0.06,67.9,9072.79
1443,2023-08-18,Smartphone Samsung Galaxy,Eletrônicos,PR,Paraná,Sul,Marketplace,Cancelado,4,1111.04,0.06,41.08,4177.51
1444,2023-12-23,Camiseta Básica,Vestuário,BA,Bahia,Nordeste,Site,Cancelado,5,43.07,0.05,47.91,204.58
1445,2023-12-16,Teclado Mecânico,Eletrônicos,SP,São Paulo,Sudeste,Marketplace,Entregue,3,410.39,0.09,63.01,1120.36
1446,2023-04-22,Whey Protein 1kg,Suplementos,DF,Distrito Federal,Centro-Oeste,Marketplace,Cancelado,4,167.2,0.14,62.67,575.17
1447,2024-06-15,Aspirador Philco,Casa e Cozinha,BA,Bahia,Nordeste,Marketplace,Entregue,5,337.96,0.09,49.78,1537.72
1448,2023-10-08,Calça Jeans Masculina,Vestuário,MG,Minas Gerais,Sudeste,App Mobile,Cancelado,2,114.7,0.0,65.97,229.4
1449,2023-10-03,Notebook Dell Inspiron,Eletrônicos,RS,Rio Grande do Sul,Sul,Marketplace,Entregue,3,3473.7,0.01,29.2,10316.89
1450,2023-09-28,Livro Clean Code,Livros,PR,Paraná,Sul,Marketplace,Devolvido,1,79.21,0.09,32.47,72.08
1451,2024-05-06,Mouse Gamer Logitech,Eletrônicos,MG,Minas Gerais,Sudeste,App Mobile,Cancelado,1,191.9,0.07,77.61,178.47
1452,2024-09-16,Livro Clean Code,Livros,DF,Distrito Federal,Centro-Oeste,Marketplace,Entregue,4,77.73,0.14,29.35,267.39
1453,2024-05-21,Aspirador Philco,Casa e Cozinha,SC,Santa Catarina,Sul,Site,Cancelado,2,319.98,0.12,28.17,563.16
1454,2024-11-01,Fone Bluetooth JBL,Eletrônicos,RS,Rio Grande do Sul,Sul,Marketplace,Entregue,2,320.24,0.1,26.29,576.43
1455,2023-03-04,Smartphone Samsung Galaxy,Eletrônicos,MG,Minas Gerais,Sudeste,Marketplace,Devolvido,4,1293.36,0.01,60.22,5121.71
1456,2023-04-22,Whey Protein 1kg,Suplementos,PR,Paraná,Sul,App Mobile,Entregue,3,157.52,0.01,26.43,467.83
1457,2024-11-28,Notebook Dell Inspiron,Eletrônicos,CE,Ceará,Nordeste,App Mobile,Entregue,5,3041.9,0.03,49.93,14753.22
1458,2023-12-10,Sandália Havaianas,Calçados,RJ,Rio de Janeiro,Sudeste,Marketplace,Cancelado,3,53.06,0.05,65.17,151.22
1459,2024-01-13,Sandália Havaianas,Calçados,ES,Espírito Santo,Sudeste,Marketplace,Entregue,4,65.03,0.04,12.18,249.72
1460,2024-06-04,Smartphone Samsung Galaxy,Eletrônicos,PR,Paraná,Sul,Site,Devolvido,1,1139.44,0.03,31.92,1105.26
1461,2023-06-03,Multivitamínico,Suplementos,GO,Goiás,Centro-Oeste,Marketplace,Entregue,2,84.93,0.09,55.99,154.57
1462,2024-08-11,Sandália Havaianas,Calçados,PA,Pará,Norte,Marketplace,Entregue,1,65.27,0.15,49.58,55.48
1463,2023-02-22,Livro Clean Code,Livros,CE,Ceará,Nordeste,Marketplace,Cancelado,5,92.89,0.13,46.94,404.07
1464,2023-10-28,Livro Python para Iniciantes,Livros,PE,Pernambuco,Nordeste,Marketplace,Devolvido,5,76.72,0.04,68.52,368.26
1465,2024-12-10,Teclado Mecânico,Eletrônicos,RS,Rio Grande do Sul,Sul,App Mobile,Entregue,3,353.92,0.05,78.07,1008.67
1466,2024-01-06,Camiseta Básica,Vestuário,PE,Pernambuco,Nordeste,Marketplace,Cancelado,3,43.41,0.08,15.35,119.81
1467,2023-05-09,Livro Clean Code,Livros,PE,Pernambuco,Nordeste,Marketplace,Entregue,4,94.09,0.03,67.95,365.07
1468,2023-12-16,Teclado Mecânico,Eletrônicos,CE,Ceará,Nordeste,Site,Cancelado,5,396.32,0.09,65.71,1803.26
1469,2023-07-22,Tênis Nike Air Max,Calçados,RJ,Rio de Janeiro,Sudeste,Site,Cancelado,4,439.22,0.02,44.59,1721.74
1470,2024-04-26,Teclado Mecânico,Eletrônicos,MG,Minas Gerais,Sudeste,App Mobile,Entregue,2,343.19,0.04,48.82,658.92
1471,2024-06-11,Whey Protein 1kg,Suplementos,RJ,Rio de Janeiro,Sudeste,Site,Entregue,4,136.87,0.03,15.11,531.06
1472,2023-10-28,Mouse Gamer Logitech,Eletrônicos,CE,Ceará,Nordeste,App Mobile,Cancelado,3,176.28,0.1,26.9,475.96
1473,2023-12-30,Notebook Dell Inspiron,Eletrônicos,SC,Santa Catarina,Sul,App Mobile,Devolvido,5,3513.55,0.15,13.17,14932.59
1474,2023-07-07,Panela de Pressão Tramontina,Casa e Cozinha,ES,Espírito Santo,Sudeste,App Mobile,Cancelado,4,175.15,0.07,19.42,651.56
1475,2024-11-21,Whey Protein 1kg,Suplementos,PA,Pará,Norte,Marketplace,Devolvido,1,142.0,0.0,51.51,142.0
1476,2023-04-10,Livro Clean Code,Livros,PE,Pernambuco,Nordeste,App Mobile,Entregue,4,80.39,0.11,29.55,286.19
1477,2024-03-12,Camiseta Básica,Vestuário,PR,Paraná,Sul,App Mobile,Entregue,1,49.45,0.13,50.59,43.02
1478,2023-08-04,Calça Jeans Masculina,Vestuário,SC,Santa Catarina,Sul,App Mobile,Entregue,2,141.38,0.01,76.15,279.93
1479,2023-10-22,Sandália Havaianas,Calçados,CE,Ceará,Nordeste,App Mobile,Devolvido,5,55.62,0.05,21.59,264.19
1480,2023-04-19,Calça Jeans Masculina,Vestuário,PE,Pernambuco,Nordeste,App Mobile,Entregue,2,119.78,0.14,79.22,206.02
1481,2023-06-22,Teclado Mecânico,Eletrônicos,RS,Rio Grande do Sul,Sul,Marketplace,Entregue,2,340.77,0.08,45.61,627.02
1482,2023-01-27,Smartphone Samsung Galaxy,Eletrônicos,GO,Goiás,Centro-Oeste,Site,Devolvido,5,1364.57,0.0,68.28,6822.85
1483,2023-10-30,Tênis Nike Air Max,Calçados,RS,Rio Grande do Sul,Sul,App Mobile,Devolvido,4,464.76,0.08,68.17,1710.32
1484,2023-05-21,Teclado Mecânico,Eletrônicos,RJ,Rio de Janeiro,Sudeste,Marketplace,Entregue,4,418.06,0.07,16.08,1555.18
1485,2023-03-18,Calça Jeans Masculina,Vestuário,AM,Amazonas,Norte,Marketplace,Entregue,3,136.51,0.11,25.57,364.48
1486,2023-03-17,Tênis Nike Air Max,Calçados,MG,Minas Gerais,Sudeste,Marketplace,Entregue,3,433.42,0.11,57.05,1157.23
1487,2023-07-14,Whey Protein 1kg,Suplementos,AM,Amazonas,Norte,App Mobile,Entregue,4,139.93,0.11,46.49,498.15
1488,2023-08-14,Mouse Gamer Logitech,Eletrônicos,CE,Ceará,Nordeste,Marketplace,Entregue,1,182.2,0.09,71.05,165.8
1489,2023-05-15,Livro Clean Code,Livros,RS,Rio Grande do Sul,Sul,App Mobile,Cancelado,2,87.3,0.03,44.77,169.36
1490,2023-08-02,Camiseta Básica,Vestuário,MT,Mato Grosso,Centro-Oeste,Site,Devolvido,2,42.45,0.01,49.04,84.05
1491,2023-12-24,Whey Protein 1kg,Suplementos,MG,Minas Gerais,Sudeste,Site,Cancelado,3,160.43,0.09,26.43,437.97
1492,2024-05-16,Panela de Pressão Tramontina,Casa e Cozinha,CE,Ceará,Nordeste,Marketplace,Entregue,3,201.33,0.13,56.76,525.47
1493,2023-10-22,Multivitamínico,Suplementos,MT,Mato Grosso,Centro-Oeste,App Mobile,Devolvido,3,88.63,0.04,25.33,255.25
1494,2023-04-27,Sandália Havaianas,Calçados,PE,Pernambuco,Nordeste,App Mobile,Entregue,4,52.65,0.07,32.32,195.86
1495,2024-12-04,Tênis Nike Air Max,Calçados,AM,Amazonas,Norte,App Mobile,Entregue,4,476.91,0.13,52.07,1659.65
1496,2024-07-29,Camiseta Básica,Vestuário,SP,São Paulo,Sudeste,App Mobile,Entregue,5,45.1,0.13,38.63,196.19
1497,2023-02-25,Multivitamínico,Suplementos,SC,Santa Catarina,Sul,App Mobile,Entregue,4,85.21,0.07,37.91,316.98
1498,2023-08-15,Calça Jeans Masculina,Vestuário,PE,Pernambuco,Nordeste,Marketplace,Entregue,3,131.08,0.01,41.33,389.31
1499,2024-09-17,Livro Python para Iniciantes,Livros,ES,Espírito Santo,Sudeste,Site,Devolvido,2,83.49,0.02,77.78,163.64
1500,2024-12-22,Tênis Nike Air Max,Calçados,MG,Minas Gerais,Sudeste,Marketplace,Devolvido,1,489.3,0.0,36.54,489.3
